"CO_MUNICIPIO";"NO_MUNICIPIO";"CO_SIGLA_ESTADO";"TP_CADASTRO";"TP_PACTO";"TP_ENVIA";"TP_ENVIA_CNES";"TP_CIB_SAS";"TP_PLENO_ORIGEM";"TP_MAC";"NU_POPULACAO";"NU_DENSIDADE";"CMTP_INICIO_MAC"
"351720";"GUAICARA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351960";"IBITINGA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352000";"IGARACU DO TIETE";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352300";"ITAPURA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352310";"ITAQUAQUECETUBA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"4";"032018"
"352580";"JULIO MESQUITA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352870";"MARABA PAULISTA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353060";"MOGI DAS CRUZES";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353170";"MONTEIRO LOBATO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353430";"ORLANDIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353780";"PIEDADE";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353890";"PIRAJUI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353940";"PIRATININGA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354000";"POMPEIA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"354010";"PONGAI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354040";"POPULINA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354070";"PORTO FERREIRA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354080";"POTIRENDABA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"354085";"PRACINHA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354110";"PRESIDENTE ALVES";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354160";"PROMISSAO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354165";"QUADRA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354190";"QUELUZ";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354240";"REGENTE FEIJO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354250";"REGINOPOLIS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354280";"RIBEIRA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354300";"RIBEIRAO BRANCO";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"354320";"RIBEIRAO DO SUL";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354323";"RIBEIRAO DOS INDIOS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354330";"RIBEIRAO PIRES";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"354360";"RIFAINA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354370";"RINCAO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354390";"RIO CLARO";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"354400";"RIO DAS PEDRAS";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"354440";"RUBIACEA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354450";"RUBINEIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354480";"SALES";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354490";"SALES OLIVEIRA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354520";"SALTO";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"354560";"SANTA ADELIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354625";"SANTA CRUZ DA ESPERANCA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354680";"SANTA ISABEL";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"354740";"SANTA RITA D'OESTE";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354780";"SANTO ANDRE";"SP";"S";"S";"1";"S";"S";"S";"S";"";"4";"032018"
"354790";"SANTO ANTONIO DA ALEGRIA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"354850";"SANTOS";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"354930";"SAO JOAO DO PAU D'ALHO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355040";"SAO PEDRO";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"355050";"SAO PEDRO DO TURVO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355110";"SARAPUI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355140";"SERRA AZUL";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355160";"SERRA NEGRA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355210";"SOCORRO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355250";"SUZANO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355290";"TACIBA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355330";"TAMBAU";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355365";"TAQUARAL";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355395";"TARUMA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355440";"TERRA ROXA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355495";"TUIUTI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355530";"TURMALINA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355540";"UBATUBA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"355570";"UNIAO PAULISTA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355630";"VALPARAISO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355650";"VARZEA PAULISTA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"3";"032018"
"355660";"VERA CRUZ";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355710";"VOTUPORANGA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"410180";"ARAUCARIA";"PR";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"312470";"ESTRELA DO INDAIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312540";"FELICIO DOS SANTOS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312650";"FRANCISCO BADARO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312670";"FRANCISCO SA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"312720";"FUNILANDIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312760";"GOUVEIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312880";"GUIDOVAL";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312940";"IBERTIOGA";"MG";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"313055";"IMBE DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"313090";"INHAPIM";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"313180";"ITABIRINHA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"313240";"ITAJUBA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"313310";"ITANHANDU";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"313450";"ITUTINGA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"313530";"JAPARAIBA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"313560";"JEQUITAI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"6";"102018"
"313590";"JESUANIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"313610";"JOANESIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"313695";"JUVENILIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"6";"102018"
"313862";"LIMEIRA DO OESTE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"5";"102018"
"313867";"LUISBURGO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"313950";"MANHUMIRIM";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"314030";"MARLIERIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314085";"MATIAS CARDOSO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"5";"102018"
"314150";"MENDES PIMENTEL";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314190";"MINDURI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314280";"MONTE ALEGRE DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"314390";"MURIAE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"314410";"MUZAMBINHO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314465";"NINHEIRA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"9";"102018"
"314535";"NOVO ORIENTE DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314590";"OURO BRANCO";"MG";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"314625";"PADRE CARVALHO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314830";"PAULA CANDIDO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314880";"PEDRA DO ANTA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"314910";"PEDRALVA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"314915";"PEDRAS DE MARIA DA CRUZ";"MG";"S";"S";"1";"S";"S";"N";"S";"";"7";"102018"
"315130";"PIRAUBA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315140";"PITANGUI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"315217";"PONTO DOS VOLANTES";"MG";"S";"S";"1";"S";"S";"N";"S";"";"9";"102018"
"315320";"PRESIDENTE JUSCELINO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315390";"RAPOSOS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315445";"RIACHINHO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"5";"102018"
"315510";"RIO DO PRADO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315530";"RIO MANSO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315650";"RUBELITA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"315733";"SANTA CRUZ DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"3";"102018"
"315737";"SANTA CRUZ DE SALINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315770";"SANTA JULIANA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315940";"SANTA RITA DE IBITIPOCA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315860";"SANTANA DO DESERTO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315900";"SANTANA DO RIACHO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"315990";"SANTO ANTONIO DO AMPARO";"MG";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"316140";"SAO FRANCISCO DO GLORIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"316200";"SAO GONCALO DO SAPUCAI";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"316230";"SAO JOAO DA MATA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"316292";"SAO JOAQUIM DE BICAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"316430";"SAO ROQUE DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"3";"102018"
"316443";"SAO SEBASTIAO DA VARGEM ALEGRE";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"316500";"SAO TIAGO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"316620";"SENHORA DOS REMEDIOS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"316740";"SILVIANOPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"316770";"SOBRALIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"316810";"TAPIRA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"3";"102018"
"316920";"TOMBOS";"MG";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"317047";"URUANA DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"317140";"VIEIRAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"320040";"ANCHIETA";"ES";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"320120";"CACHOEIRO DE ITAPEMIRIM";"ES";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"320220";"FUNDAO";"ES";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"320300";"IUNA";"ES";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"320316";"LARANJA DA TERRA";"ES";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"320330";"MANTENOPOLIS";"ES";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"320400";"PANCAS";"ES";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"320455";"SANTA MARIA DE JETIBA";"ES";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"320480";"SAO JOSE DO CALCADO";"ES";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"320501";"SOORETAMA";"ES";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"330025";"ARRAIAL DO CABO";"RJ";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"110028";"ROLIM DE MOURA";"RO";"S";"S";"1";"S";"S";"S";"S";"49907";"";"032018"
"120060";"TARAUACA";"AC";"S";"S";"1";"S";"S";"N";"S";"33219";"2";"102018"
"130340";"PARINTINS";"AM";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"150120";"BAIAO";"PA";"S";"S";"1";"S";"S";"S";"S";"23477";"7";"032018"
"150495";"NOVA ESPERANCA DO PIRIA";"PA";"S";"S";"1";"S";"S";"N";"S";"30199";"8";"032018"
"150803";"TRACUATEUA";"PA";"S";"S";"1";"S";"S";"N";"S";"32286";"1";"032018"
"170330";"BOM JESUS DO TOCANTINS";"TO";"S";"S";"1";"S";"S";"N";"S";"2204";"2";"102018"
"171488";"NOVA OLINDA";"TO";"S";"S";"1";"S";"S";"N";"S";"12221";"7";"032018"
"172120";"TOCANTINOPOLIS";"TO";"S";"S";"1";"S";"S";"N";"S";"27038";"";"032018"
"210275";"CAPINZAL DO NORTE";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210596";"LAGOA GRANDE DO MARANHAO";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"210990";"SANTA INES";"MA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"211223";"TRIZIDELA DO VALE";"MA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"220210";"CAMPINAS DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"220470";"INHUMA";"PI";"S";"S";"1";"S";"S";"N";"S";"";"";"102018"
"220670";"NAZARE DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"5";"102018"
"220970";"SAO FRANCISCO DO PIAUI";"PI";"S";"S";"1";"S";"S";"N";"S";"";"5";"032018"
"230140";"ARATUBA";"CE";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"230490";"GROAIRAS";"CE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"231140";"QUIXERAMOBIM";"CE";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"240160";"BENTO FERNANDES";"RN";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"240650";"LAGOA NOVA";"RN";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"350010";"ADAMANTINA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"350490";"BANANAL";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"140010";"BOA VISTA";"RR";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"350760";"BRAGANCA PAULISTA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"110004";"CACOAL";"RO";"S";"S";"1";"S";"S";"S";"S";"76422";"";"032018"
"350950";"CAMPINAS";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"230370";"CAUCAIA";"CE";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"210320";"CHAPADINHA";"MA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"210370";"CURURUPU";"MA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"351670";"GARCA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"520870";"GOIANIA";"GO";"S";"S";"1";"S";"S";"S";"S";"";"2";"032018"
"312950";"IBIA";"MG";"S";"S";"1";"S";"S";"S";"S";"";"8";"032018"
"352360";"ITIRAPINA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"210570";"LAGO DA PEDRA";"MA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"352720";"LORENA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"230770";"MARANGUAPE";"CE";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352900";"MARILIA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"353470";"OURINHOS";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"231085";"PINDORETAMA";"CE";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"320420";"PIUMA";"ES";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"354120";"PRESIDENTE BERNARDES";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"251230";"PRINCESA ISABEL";"PB";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"330420";"RESENDE";"RJ";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"354340";"RIBEIRAO PRETO";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"292950";"SAO SEBASTIAO DO PASSE";"BA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"231270";"SENADOR POMPEU";"CE";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"355220";"SOROCABA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"316860";"TEOFILO OTONI";"MG";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"420820";"ITAJAI";"SC";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"291280";"IBIRAPUA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520530";"CAVALCANTE";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"313130";"IPATINGA";"MG";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"320160";"CONCEICAO DA BARRA";"ES";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"315700";"SALINAS";"MG";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"110145";"PARECIS";"RO";"S";"S";"1";"S";"S";"N";"S";"3296";"2";"032018"
"230435";"FORQUILHA";"CE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"241142";"SANTANA DO SERIDO";"RN";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251360";"SANTANA DOS GARROTES";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353715";"PEDRINHAS PAULISTA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"510395";"GLORIA D'OESTE";"MT";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520552";"COLINAS DO SUL";"GO";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"230100";"AQUIRAZ";"CE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"230340";"CARNAUBAL";"CE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"230570";"IPAUMIRIM";"CE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"230840";"MISSAO VELHA";"CE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353230";"NATIVIDADE DA SERRA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353590";"PARANAPUA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353810";"PINDORAMA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354075";"POTIM";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354270";"RESTINGA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354515";"SALTINHO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354710";"SANTA MERCEDES";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"231126";"QUITERIANOPOLIS";"CE";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"231395";"VARJOTA";"CE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"240320";"DOUTOR SEVERIANO";"RN";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"240750";"MAXARANGUAPE";"RN";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"241110";"RUY BARBOSA";"RN";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"250050";"ALAGOINHA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"250485";"COXIXOLA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"250910";"MARI";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251398";"SAO FRANCISCO";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270770";"RIO LARGO";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"777777";"MUNALZIRA";"AZ";"S";"";"3";"N";"";"";"S";"";"";"102018"
"251270";"REMIGIO";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"330455";"RIO DE JANEIRO";"RJ";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"421080";"MELEIRO";"SC";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290380";"BOA VISTA DO TUPIM";"BA";"S";"S";"1";"S";"S";"N";"S";"";"7";"102018"
"293350";"WENCESLAU GUIMARAES";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"260790";"JABOATAO DOS GUARARAPES";"PE";"S";"S";"1";"S";"S";"S";"S";"";"3";"032018"
"421300";"PINHEIRO PRETO";"SC";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"311930";"COROMANDEL";"MG";"S";"S";"1";"S";"S";"S";"S";"";"8";"032018"
"290120";"ANAGE";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"110034";"ALVORADA D'OESTE";"RO";"S";"S";"1";"S";"S";"N";"S";"22286";"5";"032018"
"120033";"MANCIO LIMA";"AC";"S";"S";"1";"S";"S";"N";"S";"13976";"3";"032018"
"150178";"BREU BRANCO";"PA";"S";"S";"1";"S";"S";"N";"S";"47758";"";"032018"
"290670";"CANDIDO SALES";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"291120";"GANDU";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"291560";"ITAMARAJU";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"292010";"MAIRI";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"292370";"PARATINGA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"350170";"AMERICO BRASILIENSE";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"350990";"CANANEIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"351750";"GUAPIACU";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"420170";"ASCURRA";"SC";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"420417";"CERRO NEGRO";"SC";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"420785";"IRATI";"SC";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"291990";"MACURURE";"BA";"S";"S";"1";"S";"S";"N";"S";"";"3";"032018"
"411430";"MANDIRITUBA";"PR";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"351660";"GALIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353520";"PALMEIRA D'OESTE";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354200";"QUINTANA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"354570";"SANTA ALBERTINA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355340";"TANABI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"330450";"RIO DAS FLORES";"RJ";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"350140";"ALVARO DE CARVALHO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"350430";"AVAI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"350720";"BORA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355000";"SAO LUIS DO PARAITINGA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355460";"TIMBURI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"355680";"VIRADOURO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"410540";"CHOPINZINHO";"PR";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"260440";"CHA DE ALEGRIA";"PE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"261060";"PAUDALHO";"PE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"261640";"VITORIA DE SANTO ANTAO";"PE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270270";"FELIZ DESERTO";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"291085";"FILADELFIA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"292520";"POJUCA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"292960";"SAPEACU";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
